horizon,draw,metric,value
10,170,Brier,0.007168883998856117
10,170,precision,0.6790123456790124
10,170,recall,1.0
10,170,f1,0.8088235294117647
10,171,PR_AUC,0.977811756819399
10,171,Brier,0.008882471032234652
10,171,precision,0.7898550724637681
10,171,recall,0.990909090909091
10,171,f1,0.8790322580645161
10,172,PR_AUC,0.9620800311847052
10,172,Brier,0.009103407333399142
10,172,precision,0.7032258064516129
10,172,recall,0.990909090909091
10,172,f1,0.8226415094339623
10,173,PR_AUC,0.9544237530668886
10,173,Brier,0.009715418758314975
10,173,precision,0.7448275862068966
10,173,recall,0.9818181818181818
10,173,f1,0.8470588235294118
10,174,PR_AUC,0.9801393197459395
10,174,Brier,0.00645507506240078
10,174,precision,0.7266666666666667
10,174,recall,0.990909090909091
10,174,f1,0.8384615384615385
10,175,PR_AUC,0.9572600231668061
10,175,Brier,0.00950590915719369
10,175,precision,0.6707317073170732
10,175,recall,1.0
10,175,f1,0.8029197080291971
10,176,PR_AUC,0.9745385617244287
10,176,Brier,0.007054406460984741
10,176,precision,0.6987179487179487
10,176,recall,0.990909090909091
10,176,f1,0.8195488721804511
10,177,PR_AUC,0.9611053591008155
10,177,Brier,0.009434653870735873
10,177,precision,0.630057803468208
10,177,recall,0.990909090909091
10,177,f1,0.7703180212014135
10,178,PR_AUC,0.9658337416915369
10,178,Brier,0.008230657986170968
10,178,precision,0.7364864864864865
10,178,recall,0.990909090909091
10,178,f1,0.8449612403100775
10,179,PR_AUC,0.9497068608305234
10,179,Brier,0.01079360688621098
10,179,precision,0.6566265060240963
10,179,recall,0.990909090909091
10,179,f1,0.7898550724637681
10,180,PR_AUC,0.9570298015913302
10,180,Brier,0.008760627561140101
10,180,precision,0.7096774193548387
10,180,recall,1.0
10,180,f1,0.8301886792452831
10,181,PR_AUC,0.9808655525667312
10,181,Brier,0.007879242226475344
10,181,precision,0.8195488721804511
10,181,recall,0.990909090909091
10,181,f1,0.897119341563786
10,182,PR_AUC,0.9484331784911012
10,182,Brier,0.011715412803685921
10,182,precision,0.7448275862068966
10,182,recall,0.9818181818181818
10,182,f1,0.8470588235294118
10,183,PR_AUC,0.9819010504636796
10,183,Brier,0.006638466274042796
10,183,precision,0.8148148148148148
10,183,recall,1.0
10,183,f1,0.8979591836734694
10,184,PR_AUC,0.969385942924509
10,184,Brier,0.00799363870323977
10,184,precision,0.625
10,184,recall,1.0
10,184,f1,0.7692307692307693
10,185,PR_AUC,0.9685679083949076
10,185,Brier,0.007055960186458242
10,185,precision,0.7171052631578947
10,185,recall,0.990909090909091
10,185,f1,0.8320610687022901
10,186,PR_AUC,0.9777331971165095
10,186,Brier,0.00993416152881324
10,186,precision,0.8106060606060606
10,186,recall,0.9727272727272728
10,186,f1,0.8842975206611571
10,187,PR_AUC,0.9655623932043201
10,187,Brier,0.007975829676934266
10,187,precision,0.68125
10,187,recall,0.990909090909091
10,187,f1,0.8074074074074075
10,188,PR_AUC,0.9701024089192806
10,188,Brier,0.007890923558218414
10,188,precision,0.6942675159235668
10,188,recall,0.990909090909091
10,188,f1,0.8164794007490637
10,189,PR_AUC,0.967974888452905
10,189,Brier,0.0075408634899602435
10,189,precision,0.6875
10,189,recall,1.0
10,189,f1,0.8148148148148148
10,190,PR_AUC,0.9449088861064814
10,190,Brier,0.010572148147674005
10,190,precision,0.7077922077922078
10,190,recall,0.990909090909091
10,190,f1,0.8257575757575758
10,191,PR_AUC,0.9483442154724194
10,191,Brier,0.00965904883277456
10,191,precision,0.689873417721519
10,191,recall,0.990909090909091
10,191,f1,0.8134328358208955
10,192,PR_AUC,0.9481349660079391
10,192,Brier,0.010138085006295653
10,192,precision,0.6687116564417178
10,192,recall,0.990909090909091
10,192,f1,0.7985347985347986
10,193,PR_AUC,0.9902422392223305
10,193,Brier,0.005764682151954881
10,193,precision,0.8029197080291971
10,193,recall,1.0
10,193,f1,0.8906882591093117
10,194,PR_AUC,0.9832605820536584
10,194,Brier,0.005901185032432395
10,194,precision,0.7465753424657534
10,194,recall,0.990909090909091
10,194,f1,0.8515625
10,195,PR_AUC,0.9640103463769688
10,195,Brier,0.010431361681146573
10,195,precision,0.803030303030303
10,195,recall,0.9636363636363636
10,195,f1,0.8760330578512396
10,196,PR_AUC,0.9918706447975718
10,196,Brier,0.004199529433692903
10,196,precision,0.7051282051282052
10,196,recall,1.0
10,196,f1,0.8270676691729323
10,197,PR_AUC,0.9706433076706562
10,197,Brier,0.007422756752788959
10,197,precision,0.7189542483660131
10,197,recall,1.0
10,197,f1,0.8365019011406845
10,198,PR_AUC,0.9678248038520286
10,198,Brier,0.007887426585114701
10,198,precision,0.7284768211920529
10,198,recall,1.0
10,198,f1,0.842911877394636
10,199,PR_AUC,0.9458064661569638
10,199,Brier,0.01091334770113087
10,199,precision,0.6942675159235668
10,199,recall,0.990909090909091
10,199,f1,0.8164794007490637
10,200,PR_AUC,0.9601930923355304
10,200,Brier,0.007763726166254761
10,200,precision,0.6875
10,200,recall,1.0
10,200,f1,0.8148148148148148
10,201,PR_AUC,0.9833579108876912
10,201,Brier,0.006124281652459868
10,201,precision,0.7465753424657534
10,201,recall,0.990909090909091
10,201,f1,0.8515625
10,202,PR_AUC,0.9690675547873574
10,202,Brier,0.007547676579706529
10,202,precision,0.689873417721519
10,202,recall,0.990909090909091
10,202,f1,0.8134328358208955
10,203,PR_AUC,0.9571289699178143
10,203,Brier,0.00950517617058314
10,203,precision,0.689873417721519
10,203,recall,0.990909090909091
10,203,f1,0.8134328358208955
10,204,PR_AUC,0.9643032090509522
10,204,Brier,0.010932876580329386
10,204,precision,0.7737226277372263
10,204,recall,0.9636363636363636
10,204,f1,0.8582995951417004
10,205,PR_AUC,0.9725315592411454
10,205,Brier,0.009514648025344692
10,205,precision,0.7956204379562044
10,205,recall,0.990909090909091
10,205,f1,0.8825910931174089
10,206,PR_AUC,0.9756577265448506
10,206,Brier,0.006329485933222948
10,206,precision,0.7364864864864865
10,206,recall,0.990909090909091
10,206,f1,0.8449612403100775
10,207,PR_AUC,0.9579068345977889
10,207,Brier,0.009466948769243632
10,207,precision,0.6488095238095238
10,207,recall,0.990909090909091
10,207,f1,0.7841726618705036
10,208,PR_AUC,0.9592481881364437
10,208,Brier,0.00939895717558362
10,208,precision,0.72
10,208,recall,0.9818181818181818
10,208,f1,0.8307692307692308
10,209,PR_AUC,0.9642885925993849
10,209,Brier,0.009661555720371718
10,209,precision,0.7841726618705036
10,209,recall,0.990909090909091
10,209,f1,0.8755020080321285
10,210,PR_AUC,0.971318572598966
10,210,Brier,0.006591000429016502
10,210,precision,0.6832298136645962
10,210,recall,1.0
10,210,f1,0.8118081180811808
10,211,PR_AUC,0.961533387400315
10,211,Brier,0.009954007299217159
10,211,precision,0.7753623188405797
10,211,recall,0.9727272727272728
10,211,f1,0.8629032258064516
10,212,PR_AUC,0.9760840367355108
10,212,Brier,0.00843846672378119
10,212,precision,0.7769784172661871
10,212,recall,0.9818181818181818
10,212,f1,0.8674698795180723
10,213,PR_AUC,0.9506928960082234
10,213,Brier,0.009847506170428523
10,213,precision,0.7189542483660131
10,213,recall,1.0
10,213,f1,0.8365019011406845
10,214,PR_AUC,0.9854642755293032
10,214,Brier,0.006203900254951058
10,214,precision,0.7659574468085106
10,214,recall,0.9818181818181818
10,214,f1,0.8605577689243028
10,215,PR_AUC,0.9366789922028165
10,215,Brier,0.010576113270768508
10,215,precision,0.6566265060240963
10,215,recall,0.990909090909091
10,215,f1,0.7898550724637681
10,216,PR_AUC,0.9770108270001013
10,216,Brier,0.00803440208889806
10,216,precision,0.7315436241610739
10,216,recall,0.990909090909091
10,216,f1,0.8416988416988417
10,217,PR_AUC,0.9573521847326361
10,217,Brier,0.008630101024498956
10,217,precision,0.7236842105263158
10,217,recall,1.0
10,217,f1,0.8396946564885496
10,218,PR_AUC,0.9668252997252514
10,218,Brier,0.0074423048316108265
10,218,precision,0.632183908045977
10,218,recall,1.0
10,218,f1,0.7746478873239436
10,219,PR_AUC,0.9672300079001154
10,219,Brier,0.008094470916981558
10,219,precision,0.7218543046357616
10,219,recall,0.990909090909091
10,219,f1,0.8352490421455939
10,220,PR_AUC,0.9350262414142024
10,220,Brier,0.012194880409882291
10,220,precision,0.6967741935483871
10,220,recall,0.9818181818181818
10,220,f1,0.8150943396226416
10,221,PR_AUC,0.9557364657114169
10,221,Brier,0.010202261026066736
10,221,precision,0.7659574468085106
10,221,recall,0.9818181818181818
10,221,f1,0.8605577689243028
10,222,PR_AUC,0.9449664436594726
10,222,Brier,0.012498363169856863
10,222,precision,0.6586826347305389
10,222,recall,1.0
10,222,f1,0.7942238267148014
10,223,PR_AUC,0.9676988886198428
10,223,Brier,0.00796644879885154
10,223,precision,0.6707317073170732
10,223,recall,1.0
10,223,f1,0.8029197080291971
10,224,PR_AUC,0.9601247653964645
10,224,Brier,0.008710586953016394
10,224,precision,0.7171052631578947
10,224,recall,0.990909090909091
10,224,f1,0.8320610687022901
10,225,PR_AUC,0.9895228096551076
10,225,Brier,0.004933833891490932
10,225,precision,0.7096774193548387
10,225,recall,1.0
10,225,f1,0.8301886792452831
10,226,PR_AUC,0.9608982457584228
10,226,Brier,0.00933528421414548
10,226,precision,0.7569444444444444
10,226,recall,0.990909090909091
10,226,f1,0.8582677165354331
10,227,PR_AUC,0.9631695455761422
10,227,Brier,0.009557380096800941
10,227,precision,0.6547619047619048
10,227,recall,1.0
10,227,f1,0.7913669064748201
10,228,PR_AUC,0.9675830888428105
10,228,Brier,0.008541720712643638
10,228,precision,0.632183908045977
10,228,recall,1.0
10,228,f1,0.7746478873239436
10,229,PR_AUC,0.9650111679850807
10,229,Brier,0.007992619222919637
10,229,precision,0.650887573964497
10,229,recall,1.0
10,229,f1,0.7885304659498208
10,230,PR_AUC,0.9641282974953121
10,230,Brier,0.009829709923737827
10,230,precision,0.6967741935483871
10,230,recall,0.9818181818181818
10,230,f1,0.8150943396226416
10,231,PR_AUC,0.9863918892889476
10,231,Brier,0.005730292384242693
10,231,precision,0.6875
10,231,recall,1.0
10,231,f1,0.8148148148148148
10,232,PR_AUC,0.9664256788955473
10,232,Brier,0.0081364790558097
10,232,precision,0.7676056338028169
10,232,recall,0.990909090909091
10,232,f1,0.8650793650793651
10,233,PR_AUC,0.9652791296934641
10,233,Brier,0.007849367967458927
10,233,precision,0.7096774193548387
10,233,recall,1.0
10,233,f1,0.8301886792452831
10,234,PR_AUC,0.9659946598762094
10,234,Brier,0.008029605269570599
10,234,precision,0.6987179487179487
10,234,recall,0.990909090909091
10,234,f1,0.8195488721804511
10,235,PR_AUC,0.9483650928645355
10,235,Brier,0.009907102989523787
10,235,precision,0.6707317073170732
10,235,recall,1.0
10,235,f1,0.8029197080291971
10,236,PR_AUC,0.9695548470742009
10,236,Brier,0.010010563390635177
10,236,precision,0.8106060606060606
10,236,recall,0.9727272727272728
10,236,f1,0.8842975206611571
10,237,PR_AUC,0.9490392488063304
10,237,Brier,0.01071545570696764
10,237,precision,0.6728395061728395
10,237,recall,0.990909090909091
10,237,f1,0.8014705882352942
10,238,PR_AUC,0.9638074039498932
10,238,Brier,0.008043264192843019
10,238,precision,0.7032258064516129
10,238,recall,0.990909090909091
10,238,f1,0.8226415094339623
10,239,PR_AUC,0.9666142348703693
10,239,Brier,0.008580863408583864
10,239,precision,0.6707317073170732
10,239,recall,1.0
10,239,f1,0.8029197080291971
10,240,PR_AUC,0.971163649218603
10,240,Brier,0.00675620014280961
10,240,precision,0.7124183006535948
10,240,recall,0.990909090909091
10,240,f1,0.8288973384030418
10,241,PR_AUC,0.9768324022343432
10,241,Brier,0.006198924376140472
10,241,precision,0.7517241379310344
10,241,recall,0.990909090909091
10,241,f1,0.8549019607843137
10,242,PR_AUC,0.9638887711160952
10,242,Brier,0.00828393050237176
10,242,precision,0.68125
10,242,recall,0.990909090909091
10,242,f1,0.8074074074074075
10,243,PR_AUC,0.9530918585329036
10,243,Brier,0.010805173422974617
10,243,precision,0.7086092715231788
10,243,recall,0.9727272727272728
10,243,f1,0.8199233716475096
10,244,PR_AUC,0.9726843872262656
10,244,Brier,0.007113115706593829
10,244,precision,0.7414965986394558
10,244,recall,0.990909090909091
10,244,f1,0.8482490272373541
10,245,PR_AUC,0.9701125041396833
10,245,Brier,0.007734032480306364
10,245,precision,0.6586826347305389
10,245,recall,1.0
10,245,f1,0.7942238267148014
10,246,PR_AUC,0.9681555677178677
10,246,Brier,0.010031808401619281
10,246,precision,0.75
10,246,recall,0.9818181818181818
10,246,f1,0.8503937007874016
10,247,PR_AUC,0.9683580019908626
10,247,Brier,0.007941399326156002
10,247,precision,0.7096774193548387
10,247,recall,1.0
10,247,f1,0.8301886792452831
10,248,PR_AUC,0.9819127060623464
10,248,Brier,0.0072705148816870945
10,248,precision,0.7753623188405797
10,248,recall,0.9727272727272728
10,248,f1,0.8629032258064516
10,249,PR_AUC,0.9708167318526518
10,249,Brier,0.007048363053923459
10,249,precision,0.7171052631578947
10,249,recall,0.990909090909091
10,249,f1,0.8320610687022901
10,250,PR_AUC,0.9502823673806174
10,250,Brier,0.009957312817041009
10,250,precision,0.6526946107784432
10,250,recall,0.990909090909091
10,250,f1,0.7870036101083032
10,251,PR_AUC,0.96516091448416
10,251,Brier,0.008912127949149523
10,251,precision,0.68125
10,251,recall,0.990909090909091
10,251,f1,0.8074074074074075
10,252,PR_AUC,0.9766155771963011
10,252,Brier,0.007254514051629621
10,252,precision,0.7218543046357616
10,252,recall,0.990909090909091
10,252,f1,0.8352490421455939
10,253,PR_AUC,0.9677429120783239
10,253,Brier,0.007635138981808492
10,253,precision,0.6878980891719745
10,253,recall,0.9818181818181818
10,253,f1,0.8089887640449438
10,254,PR_AUC,0.9801184602874178
10,254,Brier,0.006676978532601762
10,254,precision,0.7552447552447552
10,254,recall,0.9818181818181818
10,254,f1,0.8537549407114624
10,255,PR_AUC,0.9700024943157767
10,255,Brier,0.007353590055519971
10,255,precision,0.7142857142857143
10,255,recall,1.0
10,255,f1,0.8333333333333334
10,256,PR_AUC,0.9660659280118356
10,256,Brier,0.008366217355979312
10,256,precision,0.7569444444444444
10,256,recall,0.990909090909091
10,256,f1,0.8582677165354331
10,257,PR_AUC,0.9515672054755352
10,257,Brier,0.009654515275617361
10,257,precision,0.6626506024096386
10,257,recall,1.0
10,257,f1,0.7971014492753623
10,258,PR_AUC,0.9625272322918874
10,258,Brier,0.008195419293870713
10,258,precision,0.6043956043956044
10,258,recall,1.0
10,258,f1,0.7534246575342466
10,259,PR_AUC,0.9711198460674345
10,259,Brier,0.007685473057896838
10,259,precision,0.7569444444444444
10,259,recall,0.990909090909091
10,259,f1,0.8582677165354331
10,260,PR_AUC,0.9787457412640279
10,260,Brier,0.008140934838303963
10,260,precision,0.8120300751879699
10,260,recall,0.9818181818181818
10,260,f1,0.8888888888888888
10,261,PR_AUC,0.9494733185003013
10,261,Brier,0.010959442630495357
10,261,precision,0.7714285714285715
10,261,recall,0.9818181818181818
10,261,f1,0.864
10,262,PR_AUC,0.970902687062819
10,262,Brier,0.008805716172255612
10,262,precision,0.7605633802816901
10,262,recall,0.9818181818181818
10,262,f1,0.8571428571428571
10,263,PR_AUC,0.9690553663736848
10,263,Brier,0.007797697357984822
10,263,precision,0.6987179487179487
10,263,recall,0.990909090909091
10,263,f1,0.8195488721804511
10,264,PR_AUC,0.9701351510944122
10,264,Brier,0.007612692334417475
10,264,precision,0.7218543046357616
10,264,recall,0.990909090909091
10,264,f1,0.8352490421455939
10,265,PR_AUC,0.9773706864216046
10,265,Brier,0.007174172058924414
10,265,precision,0.689873417721519
10,265,recall,0.990909090909091
10,265,f1,0.8134328358208955
10,266,PR_AUC,0.9606916943354382
10,266,Brier,0.008369400323981497
10,266,precision,0.6666666666666666
10,266,recall,1.0
10,266,f1,0.8
10,267,PR_AUC,0.9579837776693996
10,267,Brier,0.008952295097665638
10,267,precision,0.6395348837209303
10,267,recall,1.0
10,267,f1,0.7801418439716312
10,268,PR_AUC,0.9708247418433924
10,268,Brier,0.009510923739941684
10,268,precision,0.7769784172661871
10,268,recall,0.9818181818181818
10,268,f1,0.8674698795180723
10,269,PR_AUC,0.953643835838058
10,269,Brier,0.010571432930032383
10,269,precision,0.6835443037974683
10,269,recall,0.9818181818181818
10,269,f1,0.8059701492537313
10,270,PR_AUC,0.9585911450008094
10,270,Brier,0.008948491487776038
10,270,precision,0.7266666666666667
10,270,recall,0.990909090909091
10,270,f1,0.8384615384615385
10,271,PR_AUC,0.971447110077457
10,271,Brier,0.006797461401763746
10,271,precision,0.6918238993710691
10,271,recall,1.0
10,271,f1,0.8178438661710037
10,272,PR_AUC,0.9515674177017407
10,272,Brier,0.009777681773406202
10,272,precision,0.7058823529411765
10,272,recall,0.9818181818181818
10,272,f1,0.8212927756653993
10,273,PR_AUC,0.9552714519100542
10,273,Brier,0.00941764798569354
10,273,precision,0.68125
10,273,recall,0.990909090909091
10,273,f1,0.8074074074074075
10,274,PR_AUC,0.9638752479088897
10,274,Brier,0.007816422297693248
10,274,precision,0.6875
10,274,recall,1.0
10,274,f1,0.8148148148148148
10,275,PR_AUC,0.9569310083158079
10,275,Brier,0.010087987873146952
10,275,precision,0.7266666666666667
10,275,recall,0.990909090909091
10,275,f1,0.8384615384615385
10,276,PR_AUC,0.9741010670897935
10,276,Brier,0.007350369429013338
10,276,precision,0.7171052631578947
10,276,recall,0.990909090909091
10,276,f1,0.8320610687022901
10,277,PR_AUC,0.9471723312509226
10,277,Brier,0.00960274032805116
10,277,precision,0.6228571428571429
10,277,recall,0.990909090909091
10,277,f1,0.7649122807017544
10,278,PR_AUC,0.9802873799799294
10,278,Brier,0.0074206158983347046
10,278,precision,0.7171052631578947
10,278,recall,0.990909090909091
10,278,f1,0.8320610687022901
10,279,PR_AUC,0.952889885596766
10,279,Brier,0.009837183759421005
10,279,precision,0.6770186335403726
10,279,recall,0.990909090909091
10,279,f1,0.8044280442804428
10,280,PR_AUC,0.975674097438998
10,280,Brier,0.007209603494682886
10,280,precision,0.7152317880794702
10,280,recall,0.9818181818181818
10,280,f1,0.8275862068965517
10,281,PR_AUC,0.9847245888501295
10,281,Brier,0.005834830647484543
10,281,precision,0.6666666666666666
10,281,recall,1.0
10,281,f1,0.8
10,282,PR_AUC,0.9689530970533651
10,282,Brier,0.008088386734328821
10,282,precision,0.6566265060240963
10,282,recall,0.990909090909091
10,282,f1,0.7898550724637681
10,283,PR_AUC,0.9736007345213296
10,283,Brier,0.006649744828741586
10,283,precision,0.6179775280898876
10,283,recall,1.0
10,283,f1,0.7638888888888888
10,284,PR_AUC,0.9561922829257192
10,284,Brier,0.009135365350717115
10,284,precision,0.7077922077922078
10,284,recall,0.990909090909091
10,284,f1,0.8257575757575758
10,285,PR_AUC,0.9557732196955225
10,285,Brier,0.009793573594944493
10,285,precision,0.5913978494623656
10,285,recall,1.0
10,285,f1,0.7432432432432432
10,286,PR_AUC,0.9710889093724712
10,286,Brier,0.008253843049123208
10,286,precision,0.7032258064516129
10,286,recall,0.990909090909091
10,286,f1,0.8226415094339623
10,287,PR_AUC,0.9613809694483871
10,287,Brier,0.008610006000989885
10,287,precision,0.6792452830188679
10,287,recall,0.9818181818181818
10,287,f1,0.8029739776951673
10,288,PR_AUC,0.9697253793174736
10,288,Brier,0.009249814904220943
10,288,precision,0.7448275862068966
10,288,recall,0.9818181818181818
10,288,f1,0.8470588235294118
10,289,PR_AUC,0.9754238836662763
10,289,Brier,0.00846650846487422
10,289,precision,0.7867647058823529
